date,info
2019-08-26 21:32:14.906000+00:00,"{""contact"":true,""linkquality"":65,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:15.398000+00:00,"{""contact"":false,""linkquality"":70,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:16.325000+00:00,"{""contact"":true,""linkquality"":73,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:16.622000+00:00,"{""contact"":false,""linkquality"":86,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:19.853000+00:00,"{""contact"":true,""linkquality"":28,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:19.867000+00:00,"{""contact"":false,""linkquality"":28,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:22.203000+00:00,"{""contact"":false,""linkquality"":10,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:25.846000+00:00,"{""contact"":true,""linkquality"":55,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:27.459000+00:00,"{""contact"":false,""linkquality"":81,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:36.336000+00:00,"{""contact"":true,""linkquality"":68,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:36.472000+00:00,"{""contact"":false,""linkquality"":49,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:36.618000+00:00,"{""contact"":true,""linkquality"":44,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:36.619000+00:00,"{""contact"":false,""linkquality"":44,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:40.716000+00:00,"{""contact"":false,""linkquality"":68,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:42.509000+00:00,"{""contact"":true,""linkquality"":55,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:42.999000+00:00,"{""contact"":false,""linkquality"":47,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:43.278000+00:00,"{""contact"":true,""linkquality"":47,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:43.292000+00:00,"{""contact"":false,""linkquality"":47,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:43.901000+00:00,"{""contact"":false,""linkquality"":44,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:44.033000+00:00,"{""contact"":true,""linkquality"":39,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:44.048000+00:00,"{""contact"":false,""linkquality"":39,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:46.353000+00:00,"{""contact"":false,""linkquality"":44,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:58.001000+00:00,"{""contact"":true,""linkquality"":39,""battery"":100,""voltage"":3075}"
2019-08-26 21:32:58.094000+00:00,"{""contact"":false,""linkquality"":36,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:01.771000+00:00,"{""contact"":true,""linkquality"":13,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:02.045000+00:00,"{""contact"":false,""linkquality"":21,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:02.271000+00:00,"{""contact"":true,""linkquality"":23,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:02.285000+00:00,"{""contact"":false,""linkquality"":23,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:04.198000+00:00,"{""contact"":false,""linkquality"":5,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:06.326000+00:00,"{""contact"":true,""linkquality"":34,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:07.618000+00:00,"{""contact"":false,""linkquality"":0,""battery"":100,""voltage"":3075}"
2019-08-26 21:33:21.327000+00:00,"{""temperature"":27.29,""linkquality"":39,""humidity"":67.02,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:33:21.341000+00:00,"{""temperature"":27.29,""linkquality"":39,""humidity"":63.34,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:33:21.876000+00:00,"{""illuminance"":1,""linkquality"":0,""occupancy"":false}"
2019-08-26 21:34:02.454000+00:00,"{""contact"":true,""linkquality"":7,""battery"":100,""voltage"":3075}"
2019-08-26 21:34:16.816000+00:00,"{""contact"":false,""linkquality"":31,""battery"":100,""voltage"":3075}"
2019-08-26 21:34:24.616000+00:00,"{""contact"":true,""linkquality"":42,""battery"":100,""voltage"":3075}"
2019-08-26 21:34:26.364000+00:00,"{""contact"":false,""linkquality"":39,""battery"":100,""voltage"":3075}"
2019-08-26 21:34:28.882000+00:00,"{""contact"":true,""linkquality"":42,""battery"":100,""voltage"":3075}"
2019-08-26 21:34:41.004000+00:00,"{""illuminance"":0,""linkquality"":26,""occupancy"":false}"
2019-08-26 21:34:41.039000+00:00,"{""illuminance"":0,""linkquality"":26,""occupancy"":true}"
2019-08-26 21:36:11.033000+00:00,"{""illuminance"":0,""linkquality"":26,""occupancy"":false}"
2019-08-26 21:37:27.438000+00:00,"{""state"": ""offline"", ""device"": ""status""}"
2019-08-26 21:39:50.531000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-08-26 21:39:57.220000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":false}"
2019-08-26 21:39:57.245000+00:00,"{""illuminance"":7,""linkquality"":0,""occupancy"":true}"
2019-08-26 21:40:24.435000+00:00,"{""illuminance"":6,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:40:24.436000+00:00,"{""illuminance"":6,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:40:40.345000+00:00,"{""temperature"":25.16,""linkquality"":23,""humidity"":63.34,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:40:40.384000+00:00,"{""temperature"":25.16,""linkquality"":23,""humidity"":66.85,""pressure"":1010,""battery"":100,""voltage"":3005}"
