date,info
2019-07-18 19:01:04.564000+00:00,"{""pressure"": 1016.2, ""description"": ""Aveiro (Universidade) @ 2019-07-18T18:00"", ""humidity"": 85.0, ""temperature"": 19.8, ""windspeed"": 26.3, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-07-18 19:09:40.729000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-18 19:28:50.984000+00:00,"{""temperature"":24.07,""linkquality"":18,""humidity"":66.67,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-18 20:01:04.997000+00:00,"{""pressure"": 1016.1, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-18T19:00"", ""temperature"": 18.4, ""winddirection"": ""Sul"", ""windspeed"": 23.4, ""humidity"": 92.0}"
2019-07-18 20:10:52.123000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-18 20:26:22.431000+00:00,"{""temperature"":23.89,""linkquality"":18,""humidity"":67.82,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-18 20:35:24.853000+00:00,"{""temperature"":23.87,""linkquality"":18,""humidity"":67.82,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-18 20:35:24.907000+00:00,"{""temperature"":23.87,""linkquality"":18,""humidity"":67.38,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-18 20:35:24.911000+00:00,"{""temperature"":23.87,""linkquality"":18,""humidity"":67.38,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-18 21:01:05.226000+00:00,"{""windspeed"": 21.2, ""pressure"": 1016.1, ""description"": ""Aveiro (Universidade) @ 2019-07-18T20:00"", ""temperature"": 18.0, ""humidity"": 94.0, ""winddirection"": """", ""precipitation"": 0.0}"
2019-07-18 21:13:03.192000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-18 21:16:43.126000+00:00,"{""temperature"":23.74,""linkquality"":18,""humidity"":67.46,""pressure"":1011.7,""battery"":74,""voltage"":2955}"
2019-07-18 22:01:05.136000+00:00,"{""windspeed"": 17.6, ""temperature"": 17.6, ""precipitation"": 0.0, ""pressure"": 1016.3, ""humidity"": 94.0, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-07-18T21:00""}"
2019-07-18 22:14:55.800000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-18 23:01:04.715000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-18T22:00"", ""windspeed"": 16.6, ""pressure"": 1016.6, ""humidity"": 93.0, ""temperature"": 17.3, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-07-18 23:14:06.590000+00:00,"{""temperature"":23.65,""linkquality"":26,""humidity"":70.03,""pressure"":1011.7,""battery"":74,""voltage"":2955}"
2019-07-18 23:16:07.709000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 00:01:05.107000+00:00,"{""pressure"": 1016.4, ""description"": ""Aveiro (Universidade) @ 2019-07-18T23:00"", ""humidity"": 93.0, ""temperature"": 16.9, ""windspeed"": 13.3, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-07-19 00:08:57.637000+00:00,"{""temperature"":23.67,""linkquality"":26,""humidity"":70.17,""pressure"":1011.7,""battery"":74,""voltage"":2955}"
2019-07-19 00:17:58.781000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 01:00:58.192000+00:00,"{""temperature"":23.58,""linkquality"":26,""humidity"":70.17,""pressure"":1011.7,""battery"":74,""voltage"":2955}"
2019-07-19 01:00:58.241000+00:00,"{""temperature"":23.58,""linkquality"":26,""humidity"":70.64,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 01:01:05.472000+00:00,"{""windspeed"": 7.2, ""temperature"": 16.5, ""precipitation"": 0.0, ""pressure"": 1016.3, ""humidity"": 95.0, ""winddirection"": """", ""description"": ""Aveiro (Universidade) @ 2019-07-19T00:00""}"
2019-07-19 01:04:39.059000+00:00,"{""temperature"":23.53,""linkquality"":26,""humidity"":70.68,""pressure"":1011.4,""battery"":74,""voltage"":2955}"
2019-07-19 01:19:40.204000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 02:01:05.442000+00:00,"{""winddirection"": ""Norte"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T01:00"", ""pressure"": 1016.2, ""humidity"": 94.0, ""windspeed"": 4.3, ""temperature"": 16.6, ""precipitation"": 0.0}"
2019-07-19 02:02:00.693000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":70.68,""pressure"":1011.4,""battery"":74,""voltage"":2955}"
2019-07-19 02:02:00.748000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":70.68,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 02:04:51.407000+00:00,"{""temperature"":23.46,""linkquality"":26,""humidity"":70.67,""pressure"":1011.1,""battery"":74,""voltage"":2955}"
2019-07-19 02:20:52.582000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 02:34:07.697000+00:00,"{""temperature"":23.46,""linkquality"":26,""humidity"":70.67,""pressure"":1011.1,""battery"":74,""voltage"":2955}"
2019-07-19 02:34:07.747000+00:00,"{""temperature"":23.46,""linkquality"":26,""humidity"":70.89,""pressure"":1011.1,""battery"":74,""voltage"":2955}"
2019-07-19 02:34:07.748000+00:00,"{""temperature"":23.46,""linkquality"":26,""humidity"":70.89,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 03:01:05.256000+00:00,"{""winddirection"": ""Norte"", ""windspeed"": 6.1, ""temperature"": 16.5, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T02:00"", ""pressure"": 1015.8, ""humidity"": 95.0}"
2019-07-19 03:02:43.279000+00:00,"{""temperature"":23.4,""linkquality"":26,""humidity"":71.02,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 03:09:55.394000+00:00,"{""temperature"":23.4,""linkquality"":26,""humidity"":71.02,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 03:09:55.443000+00:00,"{""temperature"":23.4,""linkquality"":23,""humidity"":71.06,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 03:09:55.444000+00:00,"{""temperature"":23.4,""linkquality"":26,""humidity"":71.06,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 03:22:56.560000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 04:01:05.256000+00:00,"{""temperature"":23.37,""linkquality"":26,""humidity"":71.06,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 04:01:05.307000+00:00,"{""temperature"":23.37,""linkquality"":26,""humidity"":70.96,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 04:01:05.931000+00:00,"{""winddirection"": ""Norte"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T03:00"", ""precipitation"": 0.0, ""pressure"": 1015.5, ""temperature"": 16.2, ""windspeed"": 5.0, ""humidity"": 96.0}"
2019-07-19 04:02:25.709000+00:00,"{""temperature"":23.37,""linkquality"":26,""humidity"":70.95,""pressure"":1010.4,""battery"":74,""voltage"":2955}"
2019-07-19 04:24:26.878000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 04:57:06.807000+00:00,"{""temperature"":23.39,""linkquality"":26,""humidity"":70.84,""pressure"":1010.4,""battery"":74,""voltage"":2955}"
2019-07-19 05:01:05.490000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-19T04:00"", ""windspeed"": 4.0, ""pressure"": 1015.1, ""humidity"": 97.0, ""temperature"": 16.2, ""precipitation"": 0.0, ""winddirection"": ""Noroeste""}"
2019-07-19 05:26:07.946000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 05:29:53.849000+00:00,"{""temperature"":23.37,""linkquality"":26,""humidity"":70.84,""pressure"":1010.4,""battery"":74,""voltage"":2955}"
2019-07-19 05:29:53.900000+00:00,"{""temperature"":23.37,""linkquality"":26,""humidity"":70.86,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 05:53:38.536000+00:00,"{""temperature"":23.41,""linkquality"":26,""humidity"":70.88,""pressure"":1010.7,""battery"":74,""voltage"":2955}"
2019-07-19 06:01:05.073000+00:00,"{""pressure"": 1014.9, ""winddirection"": ""Norte"", ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T05:00"", ""temperature"": 16.1, ""humidity"": 97.0, ""windspeed"": 5.0}"
2019-07-19 06:01:10.677000+00:00,"{""temperature"":23.36,""linkquality"":26,""humidity"":70.88,""pressure"":1010.7,""battery"":74,""voltage"":2955}"
2019-07-19 06:01:10.736000+00:00,"{""temperature"":23.36,""linkquality"":26,""humidity"":70.96,""pressure"":1010.7,""battery"":74,""voltage"":2955}"
2019-07-19 06:28:11.872000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 06:44:18.970000+00:00,"{""temperature"":23.32,""linkquality"":23,""humidity"":71.68,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 06:59:12.563000+00:00,"{""temperature"":23.28,""linkquality"":26,""humidity"":71.68,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 07:01:04.908000+00:00,"{""precipitation"": 0.0, ""temperature"": 16.2, ""humidity"": 98.0, ""pressure"": 1015.1, ""windspeed"": 5.0, ""winddirection"": ""Nordeste"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T06:00""}"
2019-07-19 07:30:13.719000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 07:36:09.671000+00:00,"{""temperature"":23.48,""linkquality"":23,""humidity"":73.5,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 08:01:05.571000+00:00,"{""windspeed"": 4.3, ""temperature"": 16.0, ""precipitation"": 0.0, ""pressure"": 1015.4, ""humidity"": 98.0, ""winddirection"": ""Nordeste"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T07:00""}"
2019-07-19 08:27:40.012000+00:00,"{""temperature"":23.3,""linkquality"":23,""humidity"":73.07,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 08:31:41.153000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 09:01:04.993000+00:00,"{""temperature"": 16.4, ""windspeed"": 3.2, ""precipitation"": 0.0, ""pressure"": 1015.6, ""humidity"": 98.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T08:00"", ""winddirection"": ""Norte""}"
2019-07-19 09:24:11.439000+00:00,"{""temperature"":23.51,""linkquality"":23,""humidity"":72.85,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 09:33:12.607000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 10:01:05.679000+00:00,"{""humidity"": 96.0, ""windspeed"": 4.3, ""temperature"": 17.1, ""winddirection"": ""Este"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T09:00"", ""precipitation"": 0.0, ""pressure"": 1015.6}"
2019-07-19 10:16:22.035000+00:00,"{""temperature"":23.65,""linkquality"":31,""humidity"":71.63,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 10:34:23.245000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 10:46:08.424000+00:00,"{""temperature"":23.78,""linkquality"":31,""humidity"":71.63,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 10:46:08.472000+00:00,"{""temperature"":23.78,""linkquality"":31,""humidity"":70.8,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 10:46:08.473000+00:00,"{""temperature"":23.78,""linkquality"":31,""humidity"":70.8,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 11:01:05.386000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-19T10:00"", ""winddirection"": ""Este"", ""humidity"": 89.0, ""pressure"": 1015.6, ""precipitation"": 0.0, ""windspeed"": 4.0, ""temperature"": 18.4}"
2019-07-19 11:08:02.772000+00:00,"{""temperature"":23.63,""linkquality"":23,""humidity"":70.77,""pressure"":1011.3,""battery"":74,""voltage"":2955}"
2019-07-19 11:36:03.905000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 12:01:04.752000+00:00,"{""temperature"": 20.2, ""winddirection"": ""Sudeste"", ""precipitation"": 0.0, ""pressure"": 1015.8, ""windspeed"": 7.2, ""humidity"": 83.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T11:00""}"
2019-07-19 12:02:53.826000+00:00,"{""temperature"":23.64,""linkquality"":26,""humidity"":70.96,""pressure"":1011.2,""battery"":74,""voltage"":2955}"
2019-07-19 12:37:55.018000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 12:57:04.695000+00:00,"{""temperature"":23.87,""linkquality"":23,""humidity"":70.34,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 13:01:05.150000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-19T12:00"", ""winddirection"": ""Sudeste"", ""windspeed"": 13.3, ""temperature"": 20.8, ""precipitation"": 0.0, ""pressure"": 1016.0, ""humidity"": 83.0}"
2019-07-19 13:20:19.828000+00:00,"{""temperature"":23.93,""linkquality"":21,""humidity"":70.34,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 13:20:19.878000+00:00,"{""temperature"":23.93,""linkquality"":23,""humidity"":69.22,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 13:20:19.879000+00:00,"{""temperature"":23.93,""linkquality"":21,""humidity"":69.22,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 13:39:20.982000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 13:49:45.518000+00:00,"{""temperature"":23.89,""linkquality"":23,""humidity"":68,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 14:01:04.807000+00:00,"{""windspeed"": 19.1, ""temperature"": 20.2, ""precipitation"": 0.0, ""pressure"": 1016.0, ""humidity"": 84.0, ""winddirection"": ""Sudeste"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T13:00""}"
2019-07-19 14:40:46.736000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 14:44:06.414000+00:00,"{""temperature"":23.89,""linkquality"":26,""humidity"":66.16,""pressure"":1010.8,""battery"":74,""voltage"":2955}"
2019-07-19 15:01:05.556000+00:00,"{""precipitation"": 0.0, ""pressure"": 1015.8, ""humidity"": 81.0, ""temperature"": 20.9, ""windspeed"": 19.4, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T14:00""}"
2019-07-19 15:36:06.929000+00:00,"{""temperature"":23.96,""linkquality"":23,""humidity"":65.56,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 15:40:28.499000+00:00,"{""temperature"":23.99,""linkquality"":28,""humidity"":65.56,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 15:40:28.555000+00:00,"{""temperature"":23.99,""linkquality"":26,""humidity"":65.63,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 15:40:28.556000+00:00,"{""temperature"":23.99,""linkquality"":26,""humidity"":65.63,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 15:44:20.901000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 15:52:41.703000+00:00,"{""temperature"":23.99,""linkquality"":26,""humidity"":65.57,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 15:52:41.751000+00:00,"{""temperature"":23.99,""linkquality"":26,""humidity"":64.85,""pressure"":1010,""battery"":74,""voltage"":2955}"
2019-07-19 15:52:41.752000+00:00,"{""temperature"":23.99,""linkquality"":26,""humidity"":64.85,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 16:01:05.256000+00:00,"{""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T15:00"", ""pressure"": 1015.7, ""humidity"": 81.0, ""windspeed"": 22.0, ""temperature"": 20.7, ""precipitation"": 0.0}"
2019-07-19 16:27:28.374000+00:00,"{""temperature"":24.1,""linkquality"":28,""humidity"":64.85,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 16:27:28.428000+00:00,"{""temperature"":24.1,""linkquality"":26,""humidity"":64.19,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 16:28:48.814000+00:00,"{""temperature"":24.16,""linkquality"":28,""humidity"":64.26,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 16:45:50.014000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 17:01:04.712000+00:00,"{""humidity"": 80.0, ""windspeed"": 19.1, ""pressure"": 1015.6, ""temperature"": 20.6, ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T16:00"", ""winddirection"": ""Sul""}"
2019-07-19 17:14:58.094000+00:00,"{""temperature"":23.6,""linkquality"":28,""humidity"":64.26,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 17:14:58.140000+00:00,"{""temperature"":23.6,""linkquality"":28,""humidity"":64.38,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 17:22:59.771000+00:00,"{""temperature"":23.53,""linkquality"":26,""humidity"":67.55,""pressure"":1010.9,""battery"":74,""voltage"":2955}"
2019-07-19 17:47:00.997000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 18:01:05.446000+00:00,"{""precipitation"": 0.0, ""windspeed"": 19.4, ""temperature"": 18.8, ""humidity"": 87.0, ""pressure"": 1015.7, ""description"": ""Aveiro (Universidade) @ 2019-07-19T17:00"", ""winddirection"": ""Sul""}"
2019-07-19 18:18:00.857000+00:00,"{""temperature"":23.91,""linkquality"":31,""humidity"":66.28,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 18:23:02.541000+00:00,"{""temperature"":23.91,""linkquality"":31,""humidity"":66.28,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 18:23:02.592000+00:00,"{""temperature"":23.91,""linkquality"":7,""humidity"":66.45,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 18:49:03.690000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 19:01:04.786000+00:00,"{""pressure"": 1015.5, ""temperature"": 18.0, ""windspeed"": 17.6, ""humidity"": 93.0, ""winddirection"": """", ""description"": ""Aveiro (Universidade) @ 2019-07-19T18:00"", ""precipitation"": 0.0}"
2019-07-19 19:08:51.279000+00:00,"{""temperature"":24.24,""linkquality"":28,""humidity"":68.18,""pressure"":1011.3,""battery"":74,""voltage"":2955}"
2019-07-19 19:50:52.451000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 19:59:31.531000+00:00,"{""temperature"":24.24,""linkquality"":28,""humidity"":69.34,""pressure"":1011.3,""battery"":74,""voltage"":2955}"
2019-07-19 20:01:05.373000+00:00,"{""temperature"": 17.7, ""precipitation"": 0.0, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T19:00"", ""humidity"": 95.0, ""pressure"": 1015.7, ""windspeed"": 16.6}"
2019-07-19 20:11:34.572000+00:00,"{""temperature"":24.17,""linkquality"":23,""humidity"":69.34,""pressure"":1011.3,""battery"":74,""voltage"":2955}"
2019-07-19 20:11:34.623000+00:00,"{""temperature"":24.17,""linkquality"":23,""humidity"":69.17,""pressure"":1011.3,""battery"":74,""voltage"":2955}"
2019-07-19 20:52:35.787000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 20:55:23.042000+00:00,"{""temperature"":24.27,""linkquality"":28,""humidity"":69.17,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 20:55:23.096000+00:00,"{""temperature"":24.27,""linkquality"":28,""humidity"":70.21,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 20:56:43.482000+00:00,"{""temperature"":24.26,""linkquality"":23,""humidity"":70.17,""pressure"":1011.6,""battery"":74,""voltage"":2955}"
2019-07-19 21:01:04.915000+00:00,"{""temperature"": 17.3, ""humidity"": 97.0, ""winddirection"": ""Sul"", ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T20:00"", ""windspeed"": 15.5, ""pressure"": 1015.9}"
2019-07-19 21:14:27.542000+00:00,"{""temperature"":24.21,""linkquality"":23,""humidity"":70.17,""pressure"":1011.6,""battery"":74,""voltage"":2955}"
2019-07-19 21:14:27.592000+00:00,"{""temperature"":24.21,""linkquality"":23,""humidity"":69.83,""pressure"":1011.6,""battery"":74,""voltage"":2955}"
2019-07-19 21:14:27.593000+00:00,"{""temperature"":24.21,""linkquality"":21,""humidity"":69.83,""pressure"":1011,""battery"":74,""voltage"":2955}"
2019-07-19 21:54:28.700000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 21:55:05.448000+00:00,"{""temperature"":24,""linkquality"":23,""humidity"":71.73,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-19 22:01:04.606000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-19T21:00"", ""winddirection"": ""Sul"", ""precipitation"": 0.0, ""pressure"": 1016.1, ""temperature"": 16.9, ""windspeed"": 14.0, ""humidity"": 98.0}"
2019-07-19 22:20:40.942000+00:00,"{""temperature"":23.97,""linkquality"":28,""humidity"":71.73,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-19 22:20:40.996000+00:00,"{""temperature"":23.97,""linkquality"":28,""humidity"":73.53,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-19 22:20:40.997000+00:00,"{""temperature"":23.97,""linkquality"":28,""humidity"":73.53,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-19 22:52:37.137000+00:00,"{""temperature"":23.85,""linkquality"":26,""humidity"":72.52,""pressure"":1012.4,""battery"":74,""voltage"":2955}"
2019-07-19 22:56:38.312000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-19 23:01:05.097000+00:00,"{""windspeed"": 13.3, ""temperature"": 16.6, ""precipitation"": 0.0, ""pressure"": 1016.6, ""humidity"": 99.0, ""winddirection"": ""Sul"", ""description"": ""Aveiro (Universidade) @ 2019-07-19T22:00""}"
2019-07-19 23:46:58.120000+00:00,"{""temperature"":23.84,""linkquality"":26,""humidity"":72.74,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-19 23:57:59.246000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 00:01:04.765000+00:00,"{""winddirection"": ""Sul"", ""precipitation"": 0.0, ""description"": ""Aveiro (Universidade) @ 2019-07-19T23:00"", ""temperature"": 16.4, ""pressure"": 1016.8, ""windspeed"": 13.7, ""humidity"": 99.0}"
2019-07-20 00:46:09.931000+00:00,"{""temperature"":23.75,""linkquality"":26,""humidity"":72.77,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 00:59:11.058000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 01:01:05.531000+00:00,"{""winddirection"": ""Sul"", ""precipitation"": 0.0, ""temperature"": 16.3, ""humidity"": 99.0, ""windspeed"": 14.0, ""pressure"": 1016.9, ""description"": ""Aveiro (Universidade) @ 2019-07-20T00:00""}"
2019-07-20 01:42:21.179000+00:00,"{""temperature"":23.54,""linkquality"":26,""humidity"":72.52,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 02:00:22.296000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 02:01:05.018000+00:00,"{""precipitation"": 0.0, ""temperature"": 16.4, ""windspeed"": 14.4, ""humidity"": 99.0, ""description"": ""Aveiro (Universidade) @ 2019-07-20T01:00"", ""pressure"": 1016.9, ""winddirection"": ""Sul""}"
2019-07-20 02:08:36.935000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.52,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 02:08:36.990000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.61,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 02:08:36.991000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.61,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-20 02:42:03.483000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.69,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 02:50:05.705000+00:00,"{""temperature"":23.43,""linkquality"":26,""humidity"":72.69,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 02:50:05.755000+00:00,"{""temperature"":23.43,""linkquality"":26,""humidity"":72.71,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 03:01:05.315000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-20T02:00"", ""winddirection"": ""Sul"", ""windspeed"": 13.7, ""temperature"": 16.6, ""precipitation"": 0.0, ""pressure"": 1016.9, ""humidity"": 99.0}"
2019-07-20 03:02:06.852000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 03:38:14.953000+00:00,"{""temperature"":23.46,""linkquality"":26,""humidity"":72.66,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 04:01:05.033000+00:00,"{""precipitation"": 0.1, ""pressure"": 1016.7, ""winddirection"": ""Sul"", ""humidity"": 99.0, ""windspeed"": 13.3, ""description"": ""Aveiro (Universidade) @ 2019-07-20T03:00"", ""temperature"": 17.1}"
2019-07-20 04:04:16.118000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 04:11:21.990000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.66,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 04:11:22.040000+00:00,"{""temperature"":23.47,""linkquality"":26,""humidity"":72.64,""pressure"":1012.1,""battery"":74,""voltage"":2955}"
2019-07-20 04:31:15.960000+00:00,"{""temperature"":23.4,""linkquality"":26,""humidity"":72.49,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 05:01:05.248000+00:00,"{""pressure"": 1016.6, ""windspeed"": 14.4, ""precipitation"": 0.1, ""description"": ""Aveiro (Universidade) @ 2019-07-20T04:00"", ""winddirection"": ""Sul"", ""humidity"": 99.0, ""temperature"": 17.2}"
2019-07-20 05:06:17.136000+00:00,"{""state"": ""online"", ""device"": ""status""}"
2019-07-20 05:29:07.533000+00:00,"{""temperature"":23.41,""linkquality"":26,""humidity"":72.49,""pressure"":1012.2,""battery"":74,""voltage"":2955}"
2019-07-20 05:29:07.584000+00:00,"{""temperature"":23.41,""linkquality"":26,""humidity"":72.53,""pressure"":1012,""battery"":74,""voltage"":2955}"
2019-07-20 05:31:08.081000+00:00,"{""temperature"":23.34,""linkquality"":26,""humidity"":72.48,""pressure"":1012.4,""battery"":74,""voltage"":2955}"
2019-07-20 05:58:23.996000+00:00,"{""temperature"":23.33,""linkquality"":26,""humidity"":72.48,""pressure"":1012.4,""battery"":74,""voltage"":2955}"
2019-07-20 05:58:24.048000+00:00,"{""temperature"":23.33,""linkquality"":26,""humidity"":72.62,""pressure"":1012.4,""battery"":74,""voltage"":2955}"
2019-07-20 06:01:04.633000+00:00,"{""description"": ""Aveiro (Universidade) @ 2019-07-20T05:00"", ""pressure"": 1016.7, ""windspeed"": 15.8, ""humidity"": 99.0, ""temperature"": 17.1, ""precipitation"": 0.0, ""winddirection"": ""Sul""}"
2019-07-20 06:08:25.201000+00:00,"{""state"": ""online"", ""device"": ""status""}"
